,Track Number,Track Title,Album Name,Year Released,Lyric
58,48,No Police,Purrr! - EP,2014,"b'These summer nights, when that AC blast\n'"
59,48,No Police,Purrr! - EP,2014,b'Them bars put ease to your crazy past so\n'
60,48,No Police,Purrr! - EP,2014,b'Baby if you need it come and get it\n'
61,48,No Police,Purrr! - EP,2014,"b""Just can't hold this back from you\n"""
62,48,No Police,Purrr! - EP,2014,b'Now pop this with me\n'
63,48,No Police,Purrr! - EP,2014,"b'(Whee-ooh whee-ooh, whee-ooh whee-ooh)\n'"
64,48,No Police,Purrr! - EP,2014,"b'All these bars, no police\n'"
65,48,No Police,Purrr! - EP,2014,"b'(Whee-ooh whee-ooh, whee-ooh whee-ooh)\n'"
66,48,No Police,Purrr! - EP,2014,b'Pop a xanny - freak\n'
67,48,No Police,Purrr! - EP,2014,"b'All these bars, no police\n'"
68,48,No Police,Purrr! - EP,2014,"b'(Whee-ooh whee-ooh, whee-ooh whee-ooh)\n'"
69,48,No Police,Purrr! - EP,2014,b'Pop a couple xanies for me quick\n'
70,48,No Police,Purrr! - EP,2014,b'Pop a couple xanies for me quick\n'
71,48,No Police,Purrr! - EP,2014,b'No police\n'
72,48,No Police,Purrr! - EP,2014,"b'(Whee-ooh whee-ooh, whee-ooh whee-ooh)\n'"
73,48,No Police,Purrr! - EP,2014,b'Pop a couple xanies for me quick\n'
74,48,No Police,Purrr! - EP,2014,b'Pop a couple xanies for me quick\n'
75,48,No Police,Purrr! - EP,2014,b'No police\n'
76,48,No Police,Purrr! - EP,2014,"b'(Whee-ooh whee-ooh, whee-ooh whee-ooh)\n'"
77,48,No Police,Purrr! - EP,2014,b'Pop a couple xanies for me quick\n'
78,48,No Police,Purrr! - EP,2014,b'Pop a couple xanies for me quick\n'
79,48,No Police,Purrr! - EP,2014,b'No police\n'
80,48,No Police,Purrr! - EP,2014,"b'(Whee-ooh whee-ooh, whee-ooh whee-ooh)\n'"
81,48,No Police,Purrr! - EP,2014,b'Pop a couple xanies for me quick\n'
82,48,No Police,Purrr! - EP,2014,b'Pop a couple xanies for me quick\n'
83,48,No Police,Purrr! - EP,2014,b'No police\n'
